base,TID,NAME,WIDTH,HEIGHT,OX,OY,SX,SY,EX,EY
tileinfo,7550,HAND1_MIRROR_SPARK,32,32,18,9,482,2146,496,2163
tileinfo,7551,HAND1_MIRROR_FIRE_DARK,32,32,21,1,496,2146,504,2164
tileinfo,7552,HAND1_MIRROR_FIRE_WHITE2,32,32,20,4,504,2146,516,2165
tileinfo,7553,HAND1_MIRROR_BLADEHAND,32,32,0,13,504,2165,536,2176
tileinfo,7554,HAND1_MIRROR_BLADEHAND_OP,32,32,0,2,536,2146,568,2173
tileinfo,7555,HAND1_MIRROR_BLADEHAND_FE,32,32,18,21,568,2146,582,2156
tileinfo,7556,HAND2_BUCKLER_ROUND,32,32,21,13,568,2156,576,2165
tileinfo,7557,HAND2_BUCKLER_ROUND2,32,32,21,13,568,2165,576,2174
tileinfo,7558,HAND2_BUCKLER_ROUND3,32,32,21,13,582,2146,590,2155
tileinfo,7559,HAND2_BUCKLER_RB,32,32,21,13,582,2155,590,2164
tileinfo,7560,HAND2_BUCKLER_GREEN,32,32,21,13,582,2164,590,2173
tileinfo,7561,HAND2_BUCKLER_SPIRAL,32,32,21,13,590,2146,598,2155
tileinfo,7562,HAND2_KITE_SHIELD_KNIGHT_BLUE,32,32,20,11,590,2155,600,2170
tileinfo,7563,HAND2_KITE_SHIELD_KNIGHT_GRAY,32,32,20,11,600,2146,610,2161
tileinfo,7564,HAND2_KITE_SHIELD_KNIGHT_RW,32,32,20,11,600,2161,610,2176
tileinfo,7565,HAND2_KITE_SHIELD_KITE1,32,32,20,11,610,2146,620,2161
tileinfo,7566,HAND2_KITE_SHIELD_KITE2,32,32,20,11,610,2161,620,2176
tileinfo,7567,HAND2_KITE_SHIELD_KITE3,32,32,20,11,620,2146,630,2161
tileinfo,7568,HAND2_KITE_SHIELD_KITE4,32,32,20,9,620,2161,630,2176
tileinfo,7569,HAND2_TOWER_SHIELD_LONG_RED,32,32,20,6,630,2146,641,2166
tileinfo,7570,HAND2_TOWER_SHIELD_GOLD,32,32,20,6,641,2146,652,2166
tileinfo,7571,HAND2_TOWER_SHIELD_GREEN,32,32,20,6,652,2146,663,2166
tileinfo,7572,HAND2_TOWER_SHIELD_QUARTERED,32,32,20,6,663,2146,674,2166
tileinfo,7573,HAND2_TOWER_SHIELD_TEAL,32,32,20,6,674,2146,685,2166
tileinfo,7574,HAND2_TOWER_SHIELD_SPIRAL,32,32,20,6,685,2146,696,2166
tileinfo,7575,HAND2_ORB1,32,32,21,9,685,2166,694,2175
tileinfo,7576,HAND2_ORB2,32,32,21,9,696,2146,705,2155
tileinfo,7577,HAND2_ORB3,32,32,21,9,696,2155,705,2164
tileinfo,7578,HAND2_ORB_OF_DISPATER,32,32,21,11,696,2164,705,2173
tileinfo,7579,HAND2_ORB_OF_WUCAD_MU,32,32,22,3,705,2146,715,2169
tileinfo,7580,HAND2_ORB_OF_BATTLE,32,32,22,3,715,2146,725,2169
tileinfo,7581,HAND2_BUCKLER_SPRIGGAN,32,32,19,9,725,2146,736,2160
tileinfo,7582,HAND2_BUCKLER_WARLOCK,32,32,19,11,725,2160,737,2173
tileinfo,7583,HAND2_KITE_SHIELD_DONALD,32,32,20,11,737,2146,747,2161
tileinfo,7584,HAND2_KITE_SHIELD_BULLSEYE,32,32,21,13,737,2161,745,2170
tileinfo,7585,HAND2_KITE_SHIELD_GONG,32,32,17,4,747,2146,762,2172
tileinfo,7586,HAND2_KITE_SHIELD_OF_RESISTANCE,32,32,19,11,762,2146,775,2161
tileinfo,7587,HAND2_KITE_SHIELD_STORM_QUEEN,32,32,19,11,762,2161,774,2176
tileinfo,7588,HAND2_TOWER_SHIELD_OF_IGNORANCE,32,32,20,9,775,2146,785,2161
tileinfo,7589,HAND2_TOWER_SHIELD_LOUISE,32,32,19,6,785,2146,798,2166
tileinfo,7590,HAND2_KITE_SHIELD_MIDDLE_ROUND,32,32,19,11,798,2146,811,2159
tileinfo,7591,HAND2_KITE_SHIELD_SKULL,32,32,19,11,798,2159,811,2172
tileinfo,7592,HAND2_KITE_SHIELD_ROUND_WHITE,32,32,19,9,811,2146,823,2163
tileinfo,7593,HAND2_BOROMIR,32,32,19,11,811,2163,824,2176
tileinfo,7594,HAND2_KITE_SHIELD_ROUND1,32,32,19,11,824,2146,837,2159
tileinfo,7595,HAND2_KITE_SHIELD_ROUND2,32,32,19,11,824,2159,837,2172
tileinfo,7596,HAND2_KITE_SHIELD_ROUND3,32,32,19,11,837,2146,850,2159
tileinfo,7597,HAND2_KITE_SHIELD_ROUND4,32,32,19,11,837,2159,850,2172
tileinfo,7598,HAND2_KITE_SHIELD_ROUND5,32,32,19,11,850,2146,863,2159
tileinfo,7599,HAND2_KITE_SHIELD_ROUND6,32,32,19,12,850,2159,862,2171
tileinfo,7600,HAND2_KITE_SHIELD_ROUND7,32,32,19,12,863,2146,875,2158
tileinfo,7601,HAND2_KITE_SHIELD_MIDDLE_UNICORN,32,32,20,9,863,2158,874,2175
tileinfo,7602,HAND2_KITE_SHIELD_MIDDLE_GRAY,32,32,20,9,875,2146,885,2161
tileinfo,7603,HAND2_KITE_SHIELD_DIAMOND_YELLOW,32,32,20,8,885,2146,894,2163
tileinfo,7604,HAND2_KITE_SHIELD_MIDDLE_BROWN,32,32,22,11,885,2163,893,2177
tileinfo,7605,HAND2_KITE_SHIELD_MIDDLE_BLACK,32,32,19,9,894,2146,906,2161
tileinfo,7606,HAND2_KITE_SHIELD_MIDDLE_CYAN,32,32,20,9,894,2161,904,2176
tileinfo,7607,HAND2_KITE_SHIELD_MIDDLE_ETHN,32,32,20,8,906,2146,917,2166
tileinfo,7608,HAND2_KITE_SHIELD_LONG_CROSS,32,32,19,5,917,2146,929,2171
tileinfo,7609,HAND2_KITE_SHIELD_SHAMAN,32,32,20,5,929,2146,940,2171
tileinfo,7610,HAND2_KITE_SHIELD_GILGALAD,32,32,19,6,940,2146,952,2168
tileinfo,7611,HAND2_KITE_SHIELD_DEEP_DWARF,32,32,19,8,952,2146,965,2165
tileinfo,7612,HAND2_KITE_SHIELD_DEEP_DWARF_SCION,32,32,18,7,965,2146,979,2168
tileinfo,7613,HAND2_TOWER_SHIELD_DEEP_DWARF_DEATH_KNIGHT,32,32,20,5,979,2146,991,2173
tileinfo,7614,HAND2_BOOK_BLACK,32,32,18,12,991,2146,1002,2156
tileinfo,7615,HAND2_BOOK_BLUE,32,32,18,12,991,2156,1001,2166
tileinfo,7616,HAND2_BOOK_RED,32,32,18,12,991,2166,1001,2176
tileinfo,7617,HAND2_BOOK_MAGENTA,32,32,18,12,1002,2146,1012,2156
tileinfo,7618,HAND2_BOOK_GREEN,32,32,18,12,1002,2156,1012,2166
tileinfo,7619,HAND2_BOOK_CYAN,32,32,18,12,1002,2166,1012,2176
tileinfo,7620,HAND2_BOOK_YELLOW,32,32,18,12,1012,2146,1022,2156
tileinfo,7621,HAND2_BOOK_WHITE,32,32,18,12,1012,2156,1022,2166
tileinfo,7622,HAND2_BOOK_SKY,32,32,18,12,1012,2166,1022,2176
tileinfo,7623,HAND2_BOOK_BLUE_DIM,32,32,18,12,0,2178,10,2188
tileinfo,7624,HAND2_BOOK_CYAN_DIM,32,32,18,12,10,2178,20,2188
tileinfo,7625,HAND2_BOOK_GREEN_DIM,32,32,18,12,20,2178,30,2188
tileinfo,7626,HAND2_BOOK_MAGENTA_DIM,32,32,18,12,30,2178,40,2188
tileinfo,7627,HAND2_BOOK_RED_DIM,32,32,18,12,40,2178,50,2188
tileinfo,7628,HAND2_BOOK_YELLOW_DIM,32,32,18,12,50,2178,60,2188
tileinfo,7629,HAND2_FIRE_GREEN,32,32,20,3,60,2178,71,2194
tileinfo,7630,HAND2_FIRE_CYAN,32,32,21,1,71,2178,81,2202
tileinfo,7631,HAND2_FIRE_WHITE,32,32,19,1,81,2178,93,2194
tileinfo,7632,HAND2_LIGHT_BLUE,32,32,20,12,93,2178,102,2188
tileinfo,7633,HAND2_LIGHT_RED,32,32,20,12,93,2188,102,2198
tileinfo,7634,HAND2_LIGHT_YELLOW,32,32,20,12,102,2178,111,2188
tileinfo,7635,HAND2_SPARK,32,32,18,9,111,2178,125,2195
tileinfo,7636,HAND2_FIRE_DARK,32,32,21,2,125,2178,133,2195
tileinfo,7637,HAND2_FIRE_WHITE2,32,32,20,3,133,2178,144,2198
tileinfo,7638,HAND2_LANTERN,32,32,21,12,144,2178,152,2194
tileinfo,7639,HAND2_TORCH,32,32,22,1,152,2178,157,2199
tileinfo,7640,HAND2_PJ,32,32,22,14,157,2178,160,2183
tileinfo,7641,HAND2_TORCH2,32,32,22,15,157,2183,165,2197
tileinfo,7642,HAND2_BLADEHAND,32,32,0,13,165,2178,197,2189
tileinfo,7643,HAIR_SHORT_BLACK,32,32,13,2,165,2189,171,2194
tileinfo,7644,HAIR_SHORT_RED,32,32,13,2,165,2194,171,2199
tileinfo,7645,HAIR_SHORT_YELLOW,32,32,13,2,197,2178,203,2183
tileinfo,7646,HAIR_SHORT_WHITE,32,32,13,2,197,2183,203,2188
tileinfo,7647,HAIR_SHORT_BROWN,32,32,13,2,197,2188,203,2193
tileinfo,7648,HAIR_LONG_BLACK,32,32,12,2,203,2178,211,2190
tileinfo,7649,HAIR_LONG_RED,32,32,12,2,211,2178,219,2190
tileinfo,7650,HAIR_LONG_YELLOW,32,32,12,2,219,2178,227,2190
tileinfo,7651,HAIR_LONG_WHITE,32,32,12,2,227,2178,235,2190
tileinfo,7652,HAIR_FEM_BLACK,32,32,12,2,235,2178,242,2192
tileinfo,7653,HAIR_FEM_RED,32,32,12,2,242,2178,249,2192
tileinfo,7654,HAIR_FEM_YELLOW,32,32,12,2,249,2178,256,2192
tileinfo,7655,HAIR_FEM_WHITE,32,32,12,2,256,2178,263,2192
tileinfo,7656,HAIR_ELF_BLACK,32,32,12,2,263,2178,271,2189
tileinfo,7657,HAIR_ELF_RED,32,32,12,2,263,2189,271,2200
tileinfo,7658,HAIR_ELF_YELLOW,32,32,12,2,271,2178,279,2189
tileinfo,7659,HAIR_ELF_WHITE,32,32,12,2,271,2189,279,2200
tileinfo,7660,HAIR_ELF_BROWN,32,32,12,2,279,2178,287,2189
tileinfo,7661,HAIR_CURLY_YELLOW,32,32,11,2,279,2189,289,2200
tileinfo,7662,HAIR_FULL_BROWN,32,32,11,2,289,2178,299,2188
tileinfo,7663,HAIR_MOUNTAIN_MAN,32,32,11,2,289,2188,299,2199
tileinfo,7664,HAIR_PART_BLUE,32,32,11,2,299,2178,309,2189
tileinfo,7665,HAIR_PART2_RED,32,32,11,2,299,2189,308,2200
tileinfo,7666,HAIR_RIBBONS_BLACK,32,32,9,2,309,2178,323,2186
tileinfo,7667,HAIR_HIGHTAIL,32,32,12,0,309,2186,319,2194
tileinfo,7668,HAIR_QUEUE,32,32,12,1,323,2178,332,2187
tileinfo,7669,HAIR_HEADBAND,32,32,13,1,323,2187,330,2192
tileinfo,7670,HAIR_ARAGORN,32,32,11,2,323,2192,333,2201
tileinfo,7671,HAIR_ARWEN,32,32,12,2,333,2178,341,2193
tileinfo,7672,HAIR_BOROMIR,32,32,12,2,341,2178,349,2187
tileinfo,7673,HAIR_FRODO,32,32,12,2,341,2187,349,2194
tileinfo,7674,HAIR_LEGOLAS,32,32,12,2,349,2178,357,2187
tileinfo,7675,HAIR_MERRY,32,32,12,2,349,2187,357,2194
tileinfo,7676,HAIR_PJ,32,32,12,1,357,2178,365,2186
tileinfo,7677,HAIR_SAM,32,32,12,2,357,2186,365,2193
tileinfo,7678,HAIR_PIGTAIL_RED,32,32,9,1,357,2193,371,2201
tileinfo,7679,HAIR_PIGTAILS_BROWN,32,32,9,1,371,2178,385,2184
tileinfo,7680,HAIR_PIGTAILS_YELLOW,32,32,9,1,371,2184,385,2191
tileinfo,7681,HAIR_PIGTAILS_GREEN,32,32,9,1,371,2191,385,2197
tileinfo,7682,HAIR_PONYTAIL_YELLOW,32,32,11,0,385,2178,395,2185
tileinfo,7683,HAIR_KNOT_RED,32,32,12,0,385,2185,393,2192
tileinfo,7684,HAIR_BROWN1,32,32,12,1,385,2192,392,2198
tileinfo,7685,HAIR_BROWN2,32,32,11,1,395,2178,404,2184
tileinfo,7686,HAIR_GREEN,32,32,12,2,395,2184,403,2191
tileinfo,7687,HAIR_TENGU_COMB,32,32,14,0,404,2178,408,2191
tileinfo,7688,HAIR_SPRIGGAN1,32,32,11,1,404,2191,414,2200
tileinfo,7689,HAIR_SPRIGGAN2,32,32,10,2,414,2178,427,2186
tileinfo,7690,HAIR_SPRIGGAN3,32,32,11,1,414,2186,424,2198
tileinfo,7691,HAIR_HIGHTAILS_BROWN,32,32,10,1,427,2178,439,2183
tileinfo,7692,HAIR_TOPKNOT,32,32,13,0,427,2183,433,2190
tileinfo,7693,HAIR_TOPKNOT2,32,32,13,0,427,2190,433,2197
tileinfo,7694,HAIR_SWEEP,32,32,11,2,439,2178,448,2192
tileinfo,7695,HAIR_CHOPSTICKS,32,32,12,0,439,2192,447,2198
tileinfo,7696,HAIR_TROLL,32,32,10,3,448,2178,460,2186
tileinfo,7697,HAIR_DJINN1,32,32,14,0,448,2186,457,2192
tileinfo,7698,HAIR_DJINN2,32,32,10,0,448,2192,457,2199
tileinfo,7699,BEARD_FULL_BLACK,32,32,13,6,460,2178,466,2186
tileinfo,7700,BEARD_FULL_BLONDE,32,32,13,6,460,2186,466,2194
tileinfo,7701,BEARD_FULL_BROWN,32,32,13,6,466,2178,472,2186
tileinfo,7702,BEARD_FULL_GREEN,32,32,13,6,466,2186,472,2194
tileinfo,7703,BEARD_FULL_RED,32,32,13,6,472,2178,478,2186
tileinfo,7704,BEARD_FULL_WHITE,32,32,13,6,472,2186,478,2194
tileinfo,7705,BEARD_GARIBALDI_BLACK,32,32,13,6,478,2178,484,2186
tileinfo,7706,BEARD_GARIBALDI_BLONDE,32,32,13,6,478,2186,484,2194
tileinfo,7707,BEARD_GARIBALDI_BROWN,32,32,13,6,484,2178,490,2186
tileinfo,7708,BEARD_GARIBALDI_GREEN,32,32,13,6,484,2186,490,2194
tileinfo,7709,BEARD_GARIBALDI_RED,32,32,13,6,490,2178,496,2186
tileinfo,7710,BEARD_GARIBALDI_WHITE,32,32,13,6,490,2186,496,2194
tileinfo,7711,BEARD_MEDIUM_BLACK,32,32,13,6,490,2194,496,2201
tileinfo,7712,BEARD_MEDIUM_BLONDE,32,32,13,6,496,2178,502,2185
tileinfo,7713,BEARD_MEDIUM_BROWN,32,32,13,6,496,2185,502,2192
tileinfo,7714,BEARD_MEDIUM_GREEN,32,32,13,6,496,2192,502,2199
tileinfo,7715,BEARD_MEDIUM_RED,32,32,13,6,502,2178,508,2185
tileinfo,7716,BEARD_MEDIUM_WHITE,32,32,13,6,502,2185,508,2192
tileinfo,7717,BEARD_SCARF,32,32,12,6,508,2178,515,2188
tileinfo,7718,BEARD_SHORT_BLACK,32,32,13,6,508,2188,514,2194
tileinfo,7719,BEARD_SHORT_BLONDE,32,32,13,6,508,2194,514,2200
tileinfo,7720,BEARD_SHORT_BROWN,32,32,13,6,515,2178,521,2184
tileinfo,7721,BEARD_SHORT_GREEN,32,32,13,6,515,2184,521,2190
tileinfo,7722,BEARD_SHORT_RED,32,32,13,6,515,2190,521,2196
tileinfo,7723,BEARD_SHORT_WHITE,32,32,13,6,521,2178,527,2184
tileinfo,7724,BEARD_STUBBLE_BLACK,32,32,13,7,521,2184,527,2188
tileinfo,7725,BEARD_STUBBLE_BLONDE,32,32,13,7,521,2188,527,2192
tileinfo,7726,BEARD_STUBBLE_BROWN,32,32,13,7,521,2192,527,2196
tileinfo,7727,BEARD_STUBBLE_GREEN,32,32,13,7,521,2196,527,2200
tileinfo,7728,BEARD_STUBBLE_RED,32,32,13,7,527,2178,533,2182
tileinfo,7729,BEARD_STUBBLE_WHITE,32,32,13,7,527,2182,533,2186
tileinfo,7730,BEARD_MUTTONCHOPS_GREEN,32,32,11,5,527,2186,537,2193
tileinfo,7731,BEARD_BUSHY_GREEN,32,32,11,4,537,2178,547,2188
tileinfo,7732,BEARD_PJ,32,32,12,6,537,2188,545,2193
tileinfo,7733,BEARD_WIZARD,32,32,10,4,547,2178,559,2191
tileinfo,7734,HELM_CONE_BLUE,32,32,13,0,547,2191,557,2197
tileinfo,7735,HELM_STRAW,32,32,10,1,559,2178,571,2184
tileinfo,7736,HELM_CAP_BLUE,32,32,11,1,559,2184,569,2189
tileinfo,7737,HELM_FEATHER_GREEN,32,32,11,0,559,2189,570,2195
tileinfo,7738,HELM_FEATHER_RED,32,32,11,0,559,2195,570,2201
tileinfo,7739,HELM_FEATHER_BLUE,32,32,11,0,571,2178,582,2184
tileinfo,7740,HELM_FEATHER_YELLOW,32,32,11,0,571,2184,582,2190
tileinfo,7741,HELM_FEATHER_WHITE,32,32,11,0,571,2190,582,2196
tileinfo,7742,HELM_BANDANA_YBROWN,32,32,13,2,571,2196,580,2201
tileinfo,7743,HELM_HAT_BLACK,32,32,11,0,582,2178,592,2184
tileinfo,7744,HELM_WIZARD_GRAY,32,32,11,0,582,2184,593,2191
tileinfo,7745,HELM_WIZARD_BLUE,32,32,9,0,582,2191,597,2198
tileinfo,7746,HELM_WIZARD_PURPLE,32,32,9,0,597,2178,610,2185
tileinfo,7747,HELM_WIZARD_BLUEGREEN,32,32,9,0,597,2185,610,2192
tileinfo,7748,HELM_WIZARD_DARKGREEN,32,32,9,0,597,2192,610,2199
tileinfo,7749,HELM_WIZARD_BROWN,32,32,9,0,610,2178,623,2185
tileinfo,7750,HELM_WIZARD_BLACKGOLD,32,32,9,0,610,2185,623,2192
tileinfo,7751,HELM_WIZARD_BLACKRED,32,32,9,0,610,2192,623,2199
tileinfo,7752,HELM_WIZARD_RED,32,32,9,0,623,2178,636,2185
tileinfo,7753,HELM_WIZARD_WHITE,32,32,9,0,623,2185,636,2192
tileinfo,7754,HELM_TURBAN_WHITE,32,32,12,0,623,2192,632,2199
tileinfo,7755,HELM_TURBAN_BROWN,32,32,12,0,636,2178,645,2185
tileinfo,7756,HELM_TURBAN_PURPLE,32,32,12,0,636,2185,645,2192
tileinfo,7757,HELM_PUMPKIN,32,32,8,0,645,2178,661,2192
tileinfo,7758,HELM_SANTA,32,32,12,0,645,2192,655,2198
tileinfo,7759,HELM_ARCHER,32,32,12,0,661,2178,670,2185
tileinfo,7760,HELM_ARCHER2,32,32,12,0,661,2185,670,2192
tileinfo,7761,HELM_EXPLORER,32,32,11,0,661,2192,672,2199
tileinfo,7762,HELM_EXPLORER2,32,32,11,0,672,2178,683,2185
tileinfo,7763,HELM_HORNS1,32,32,13,1,672,2185,678,2189
tileinfo,7764,HELM_HORNS2,32,32,11,2,672,2189,682,2194
tileinfo,7765,HELM_HORNS3,32,32,10,1,672,2194,684,2200
tileinfo,7766,HELM_HORNS_CAT,32,32,0,4,684,2178,696,2186
tileinfo,7767,HORNS_CAT_1,32,32,5,10,684,2186,692,2192
tileinfo,7768,HORNS_CAT_2,32,32,2,8,684,2192,692,2198
tileinfo,7769,HORNS_CAT_3,32,32,0,5,696,2178,711,2183
tileinfo,7770,HORNS_CAT_4,32,32,4,6,696,2183,706,2189
tileinfo,7771,HORNS_CAT_5,32,32,3,15,696,2189,705,2194
tileinfo,7772,HORNS_CAT_6,32,32,3,10,711,2178,720,2186
tileinfo,7773,HELM_HORNS_CAT_SILLY,32,32,9,5,711,2186,718,2192
tileinfo,7774,HORNS_CAT_SILLY_1,32,32,0,1,711,2192,726,2200
tileinfo,7775,HORNS_CAT_SILLY_2,32,32,2,9,726,2178,737,2184
tileinfo,7776,HELM_HORNS_DRAC,32,32,10,0,726,2184,734,2189
tileinfo,7777,HELM_HORNS_CAT_STATUE,32,32,10,2,726,2189,742,2194
tileinfo,7778,HELM_CONE_RED,32,32,13,0,726,2194,733,2201
tileinfo,7779,HELM_CROWN,32,32,12,0,742,2178,750,2184
tileinfo,7780,CROWN_1,32,32,12,1,742,2184,750,2189
tileinfo,7781,CROWN_2,32,32,12,0,742,2189,750,2194
tileinfo,7782,HELM_CAP_BLACK,32,32,11,0,750,2178,760,2187
tileinfo,7783,HELM_CLOWN,32,32,9,0,750,2187,764,2193
tileinfo,7784,HELM_JESTER,32,32,9,0,750,2193,764,2199
tileinfo,7785,HELM_HEADBAND,32,32,13,3,764,2178,770,2181
tileinfo,7786,HEADBAND_1,32,32,13,3,764,2181,770,2184
tileinfo,7787,HEADBAND_2,32,32,13,3,764,2184,770,2187
tileinfo,7788,HEADBAND_3,32,32,13,3,764,2187,770,2190
tileinfo,7789,HEADBAND_4,32,32,13,3,764,2190,770,2193
tileinfo,7790,HELM_TAISO,32,32,13,2,764,2193,770,2197
tileinfo,7791,TAISO_1,32,32,13,2,764,2197,770,2201
tileinfo,7792,TAISO_2,32,32,13,2,770,2178,776,2182
tileinfo,7793,TAISO_3,32,32,13,2,770,2182,776,2186
tileinfo,7794,TAISO_4,32,32,13,2,770,2186,776,2190
tileinfo,7795,HELM_BEAR,32,32,11,0,770,2190,780,2196
tileinfo,7796,HELM_DYROVEPREVA,32,32,11,0,780,2178,790,2184
tileinfo,7797,HELM_ETERNAL_TORMENT,32,32,10,0,780,2184,792,2190
tileinfo,7798,HELM_WIZARD_LIGHTGREEN,32,32,9,0,780,2190,793,2197
tileinfo,7799,HELM_HELM_IRON,32,32,13,2,793,2178,799,2186
tileinfo,7800,HELM_HELM_RED,32,32,12,0,793,2186,801,2194
tileinfo,7801,HELM_HELM_HORNED,32,32,9,2,793,2194,807,2200
tileinfo,7802,HELM_HELM_GIMLI,32,32,13,2,807,2178,813,2185
tileinfo,7803,HELM_HELM_GREEN,32,32,13,2,807,2185,813,2193
tileinfo,7804,HELM_GREEN_1,32,32,12,2,807,2193,815,2200
tileinfo,7805,HELM_IRON_RED,32,32,13,2,815,2178,821,2186
tileinfo,7806,HELM_BLUE_HORN_GOLD,32,32,11,2,815,2186,825,2192
tileinfo,7807,HELM_VIKING,32,32,10,1,815,2192,827,2198
tileinfo,7808,VIKING_1,32,32,10,0,827,2178,839,2184
tileinfo,7809,VIKING_2,32,32,10,1,827,2184,839,2190
tileinfo,7810,HELM_WHITE,32,32,12,1,827,2190,835,2199
tileinfo,7811,HELM_YELLOW_WING,32,32,11,0,839,2178,849,2188
tileinfo,7812,HELM_BROWN_GOLD,32,32,13,2,839,2188,845,2196
tileinfo,7813,HELM_BLACK_HORN,32,32,12,0,849,2178,857,2188
tileinfo,7814,HELM_FULL_GOLD,32,32,12,2,849,2188,857,2196
tileinfo,7815,HELM_CHAIN,32,32,13,2,857,2178,863,2186
tileinfo,7816,HELM_FHELM_HORN_BLACK,32,32,11,0,857,2186,867,2196
tileinfo,7817,HELM_FHELM_BLACK,32,32,13,1,867,2178,873,2187
tileinfo,7818,HELM_FHELM_HORN_GRAY,32,32,11,1,867,2187,877,2196
tileinfo,7819,HELM_FHELM_GRAY,32,32,13,2,877,2178,883,2186
tileinfo,7820,HELM_FHELM_GRAY2,32,32,13,2,877,2186,883,2194
tileinfo,7821,HELM_FHELM_GRAY3,32,32,12,1,883,2178,891,2189
tileinfo,7822,HELM_FHELM_HORN_YELLOW,32,32,12,0,883,2189,891,2199
tileinfo,7823,HELM_FHELM_HORN2,32,32,11,0,891,2178,901,2188
tileinfo,7824,HELM_FHELM_EVIL,32,32,8,0,891,2188,907,2198
tileinfo,7825,HELM_FHELM_PLUME,32,32,13,0,907,2178,916,2188
tileinfo,7826,HELM_FHELM_MUMMY,32,32,10,0,907,2188,919,2199
tileinfo,7827,HELM_FHELM_ISILDUR,32,32,12,0,919,2178,927,2188
tileinfo,7828,HELM_ART_DRAGONHELM,32,32,10,0,919,2188,931,2198
tileinfo,7829,HELM_ETHERIC_CAGE,32,32,9,0,931,2178,945,2188
tileinfo,7830,HELM_FHELM_HEALER,32,32,12,0,931,2188,939,2197
tileinfo,7831,HELM_HOOD_GRAY,32,32,10,2,945,2178,957,2190
tileinfo,7832,HELM_HOOD_RED,32,32,10,2,957,2178,969,2190
tileinfo,7833,HELM_HOOD_GREEN2,32,32,10,2,969,2178,981,2190
tileinfo,7834,HELM_HOOD_CYAN,32,32,10,2,981,2178,993,2190
tileinfo,7835,HELM_HOOD_ORANGE,32,32,10,2,993,2178,1005,2190
tileinfo,7836,HELM_HOOD_RED2,32,32,10,1,1005,2178,1017,2191
tileinfo,7837,HELM_HOOD_BLACK2,32,32,10,1,0,2202,12,2215
tileinfo,7838,HELM_HOOD_WHITE2,32,32,10,1,12,2202,24,2215
tileinfo,7839,HELM_HOOD_YBROWN,32,32,9,1,24,2202,38,2215
tileinfo,7840,HELM_HOOD_GREEN,32,32,9,1,38,2202,52,2215
tileinfo,7841,HELM_MASK_NINJA_BLACK,32,32,13,1,52,2202,63,2211
tileinfo,7842,HELM_HOOD_PURPLE,32,32,10,2,63,2202,75,2214
tileinfo,7843,HELM_HOOD_ASSASSIN,32,32,11,1,75,2202,85,2212
tileinfo,7844,DRCWING_BROWN,32,32,0,0,85,2202,117,2218
tileinfo,7845,DRCWING_BLACK,32,32,0,0,117,2202,149,2219
tileinfo,7846,DRCWING_YELLOW,32,32,0,0,149,2202,181,2219
tileinfo,7847,DRCWING_GREY,32,32,0,0,181,2202,213,2219
tileinfo,7848,DRCWING_GREEN,32,32,0,0,213,2202,245,2219
tileinfo,7849,DRCWING_PALE,32,32,0,0,245,2202,277,2219
tileinfo,7850,DRCWING_PURPLE,32,32,0,0,277,2202,309,2219
tileinfo,7851,DRCWING_RED,32,32,0,0,309,2202,341,2219
tileinfo,7852,DRCWING_WHITE,32,32,0,0,341,2202,373,2219
tileinfo,7853,TRAP_NET,32,32,1,1,0,0,30,30
tileinfo,7854,MASK_DEEP_WATER,32,32,0,16,30,0,62,16
tileinfo,7855,MASK_SHALLOW_WATER,32,32,0,16,62,0,94,16
tileinfo,7856,MASK_DEEP_WATER_MURKY,32,32,0,16,94,0,126,16
tileinfo,7857,MASK_SHALLOW_WATER_MURKY,32,32,0,16,126,0,158,16
tileinfo,7858,MASK_DEEP_WATER_SHOALS,32,32,0,16,158,0,190,16
tileinfo,7859,MASK_SHALLOW_WATER_SHOALS,32,32,0,16,190,0,222,16
tileinfo,7860,MASK_LAVA,32,32,0,16,222,0,254,16
tileinfo,7861,CURSOR,32,32,0,0,254,0,286,32
tileinfo,7862,CURSOR2,32,32,0,0,286,0,318,32
tileinfo,7863,CURSOR3,32,32,0,0,318,0,350,32
tileinfo,7864,TUTORIAL_CURSOR,32,32,0,0,350,0,382,32
tileinfo,7865,DISABLED,32,32,0,0,382,0,414,32
tileinfo,7866,RAMPAGE,32,32,8,10,414,0,429,14
tileinfo,7867,TRAP_WEB,32,32,0,0,429,0,461,32
tileinfo,7868,FRIENDLY,32,32,0,0,461,0,493,32
tileinfo,7869,GOOD_NEUTRAL,32,32,0,0,493,0,525,32
tileinfo,7870,NEUTRAL,32,32,0,0,525,0,557,32
tileinfo,7871,ANIMATED_WEAPON,32,32,1,0,557,0,566,13
tileinfo,7872,SUMMONED,32,32,1,1,557,13,563,19
tileinfo,7873,PERM_SUMMON,32,32,1,1,557,19,563,25
tileinfo,7874,POISON,32,32,25,1,566,0,572,8
tileinfo,7875,MORE_POISON,32,32,24,0,566,8,574,17
tileinfo,7876,MAX_POISON,32,32,22,0,566,17,576,27
tileinfo,7877,STICKY_FLAME,32,32,25,0,576,0,583,11
tileinfo,7878,INNER_FLAME,32,32,24,0,576,11,584,22
tileinfo,7879,CONSTRICTED,32,32,21,1,576,22,587,31
tileinfo,7880,BERSERK,32,32,19,22,587,0,600,10
tileinfo,7881,SLOWED,32,32,25,0,587,10,594,21
tileinfo,7882,HASTED,32,32,25,0,600,0,607,11
tileinfo,7883,MIGHT,32,32,25,0,600,11,607,22
